Data;Area desmatada;uf;municipio
19/02/2018;0.1;MA;Itinga do Maranhao
16/02/2018;0.36;MA;Rosario
23/08/2020;0.17;AM;Labrea
16/02/2018;0.09;MA;Rosario
23/08/2020;0.12;AC;Rio Branco
16/02/2018;0.19;MA;Presidente Juscelino
16/02/2018;0.08;MA;Rosario
16/02/2018;0.24;MA;Presidente Juscelino
23/08/2020;0.09;AM;Labrea
16/02/2018;0.17;MA;Presidente Juscelino
23/08/2020;0.11;AM;Labrea
16/02/2018;0.15;MA;Rosario
24/09/2022;0.04;MT;Matupa
23/08/2020;0.35;AM;Pauini
22/09/2021;0.13;PA;Trairao
22/01/2019;0.52;MT;Brasnorte
16/02/2018;0.16;MA;Rosario
16/02/2018;0.12;MA;Rosario
23/08/2020;0.08;AM;Labrea
16/02/2018;0.35;MA;Rosario
16/02/2018;0.09;MA;Rosario
03/10/2021;0.22;MT;Porto Esperidiao
16/02/2018;0.12;MA;Rosario
16/02/2018;0.09;MA;Rosario
16/02/2018;0.04;MA;Presidente Juscelino
16/02/2018;0.22;MA;Rosario
24/09/2022;0.09;PA;Sao Felix do Xingu
03/10/2021;0.07;PA;Monte Alegre
22/09/2021;1.11;RO;Pimenteiras do Oeste
27/08/2018;0.18;MT;Brasnorte
09/10/2016;4.27;MT;Gaucha do Norte
16/02/2018;0.13;MA;Presidente Juscelino
27/02/2018;0.16;PA;Senador Jose Porfirio
23/08/2020;0.15;AM;Boca do Acre
16/02/2018;0.23;MA;Rosario
16/02/2018;0.12;MA;Rosario
03/10/2021;0.09;PA;Monte Alegre
27/02/2018;0.09;PA;Senador Jose Porfirio
16/02/2018;0.2;MA;Rosario
03/10/2021;0.11;PA;Alenquer
16/02/2018;0.19;MA;Rosario
24/09/2022;1.07;MT;Guaranta do Norte
24/08/2019;0.1;PA;Placas
22/09/2021;0.12;PA;Ruropolis
31/08/2018;0.14;MT;Canarana
09/10/2016;0.68;MT;Querencia
23/08/2020;0.24;RO;Porto Velho
16/02/2018;0.58;MA;Presidente Juscelino
23/08/2020;0.07;AM;Pauini
16/02/2018;0.38;MA;Presidente Juscelino
23/08/2020;0.07;AM;Pauini
16/02/2018;0.11;MA;Rosario
23/08/2020;0.07;AM;Pauini
16/02/2018;0.1;MA;Presidente Juscelino
23/08/2020;0.13;AM;Boca do Acre
03/10/2021;0.1;PA;Monte Alegre
16/02/2018;0.07;MA;Presidente Juscelino
16/02/2018;0.1;MA;Rosario
16/02/2018;0.06;MA;Rosario
24/09/2022;1.17;PA;Sao Felix do Xingu
22/09/2021;0.13;PA;Ruropolis
09/10/2016;1.86;MT;Querencia
31/08/2018;0.09;MT;Querencia
03/10/2021;0.1;PA;Prainha
23/08/2020;0.29;AM;Labrea
16/02/2018;0.24;MA;Presidente Juscelino
23/08/2020;0.14;AM;Boca do Acre
23/08/2020;0.07;AC;Sena Madureira
03/10/2021;0.09;PA;Prainha
16/02/2018;0.12;MA;Rosario
27/02/2018;0.07;PA;Altamira
16/02/2018;0.14;MA;Rosario
24/09/2022;0.22;PA;Sao Felix do Xingu
23/08/2020;0.09;AC;Sena Madureira
16/02/2018;0.05;MA;Santa Rita
14/08/2019;0.29;RO;Campo Novo de Rondonia
22/09/2021;13.03;RO;Pimenteiras do Oeste
09/10/2016;0.08;MT;Querencia
16/02/2018;0.13;MA;Rosario
16/02/2018;0.13;MA;Santa Rita
16/02/2018;0.07;MA;Santa Rita
16/02/2018;0.08;MA;Santa Rita
16/02/2018;1.92;TO;Ananas
16/02/2018;0.47;TO;Ananas
03/10/2021;0.11;PA;Portel
27/02/2018;0.36;PA;Sao Felix do Xingu
16/02/2018;0.7;TO;Ananas
16/02/2018;1.32;TO;Ananas
24/09/2022;1.23;PA;Sao Felix do Xingu
16/02/2018;0.39;TO;Ananas
14/08/2019;0.37;RO;Campo Novo de Rondonia
22/09/2021;0.13;PA;Altamira
09/10/2016;2.06;MT;Querencia
08/01/2019;0.15;MT;Vera
27/02/2018;0.06;PA;Senador Jose Porfirio
19/02/2018;0.2;MA;Itinga do Maranhao
16/02/2018;1.04;TO;Ananas
27/02/2018;0.07;PA;Sao Felix do Xingu
16/02/2018;1.5;TO;Ananas
16/02/2018;0.61;TO;Luzinopolis
16/08/2022;0.13;PA;Portel
19/02/2018;1.74;MA;Itinga do Maranhao
22/09/2021;0.22;PA;Altamira
24/08/2019;0.1;PA;Trairao
09/10/2016;2.58;MT;Querencia
08/01/2019;0.08;MT;Vera
23/08/2020;0.07;AC;Sena Madureira
03/10/2021;0.07;PA;Portel
27/02/2018;0.17;PA;Senador Jose Porfirio
03/10/2021;0.12;PA;Portel
19/02/2018;3.97;MA;Itinga do Maranhao
27/02/2018;0.08;PA;Senador Jose Porfirio
19/02/2018;0.79;PA;Paragominas
23/08/2020;0.07;AC;Sena Madureira
03/10/2021;0.1;AP;Calçoene
19/02/2018;2.37;MA;Itinga do Maranhao
19/02/2018;0.24;PA;Paragominas
04/08/2020;0.06;PA;Itaituba
10/01/2019;0.06;MT;Nova Lacerda
24/09/2022;0.3;PA;Sao Felix do Xingu
24/08/2019;0.11;PA;Ruropolis
09/10/2016;0.06;MT;Querencia
19/02/2018;0.22;PA;Paragominas
27/02/2018;0.29;PA;Uruara
19/02/2018;0.49;PA;Paragominas
19/02/2018;1.3;PA;Paragominas
19/02/2018;0.54;PA;Paragominas
04/10/2021;0.1;PA;Novo Repartimento
19/02/2018;2.14;PA;Paragominas
27/02/2018;0.17;PA;Altamira
27/02/2018;0.43;PA;Sao Felix do Xingu
24/09/2022;0.16;PA;Sao Felix do Xingu
19/02/2018;0.62;PA;Paragominas
22/09/2021;0.72;RO;Pimenteiras do Oeste
14/05/2017;0.13;MA;Governador Eugenio Barros
27/02/2018;0.19;PA;Altamira
04/10/2021;0.11;PA;Itupiranga
19/02/2018;0.21;MA;Codo
19/02/2018;0.43;PA;Paragominas
19/02/2018;3.02;PA;Paragominas
23/08/2020;0.1;AM;Boca do Acre
19/02/2018;0.47;MA;Itinga do Maranhao
23/08/2020;0.1;AC;Sena Madureira
04/10/2021;0.11;PA;Novo Repartimento
24/09/2022;0.08;PA;Sao Felix do Xingu
23/08/2020;0.06;AM;Boca do Acre
25/01/2019;0.36;MT;Brasnorte
09/10/2016;0.14;MT;Querencia
04/10/2021;0.07;PA;Itupiranga
24/02/2018;0.25;PA;Sao Felix do Xingu
04/10/2021;0.1;PA;Itupiranga
23/08/2020;0.07;AC;Sena Madureira
04/10/2021;0.12;PA;Novo Repartimento
04/10/2021;0.09;PA;Novo Repartimento
04/10/2021;0.06;PA;Novo Repartimento
22/02/2018;0.83;MA;Maraja do Sena
22/02/2018;0.07;MA;Santo Antonio dos Lopes
24/09/2022;0.73;PA;Sao Felix do Xingu
23/08/2020;0.08;AC;Sena Madureira
24/08/2019;0.06;PA;Placas
22/09/2021;0.16;PA;Ruropolis
25/01/2019;0.23;MT;Caceres
09/10/2016;1.81;MT;Querencia
24/02/2018;0.1;PA;Portel
04/10/2021;0.1;PA;Novo Repartimento
24/02/2018;0.16;PA;Portel
23/08/2020;0.21;AM;Labrea
24/02/2018;1.79;PA;Cameta
04/10/2021;0.06;PA;Novo Repartimento
24/02/2018;0.32;PA;Cameta
24/02/2018;0.1;PA;Portel
23/08/2020;0.15;AC;Sena Madureira
24/02/2018;0.52;PA;Sao Felix do Xingu
24/09/2022;1.64;PA;Sao Felix do Xingu
24/02/2018;0.26;PA;Cameta
14/08/2019;0.11;RO;Campo Novo de Rondonia
22/09/2021;0.21;PA;Placas
24/08/2019;0.26;PA;Ruropolis
25/01/2019;0.07;MT;Nova Marilandia
23/08/2020;0.18;AM;Labrea
04/10/2021;0.27;PA;Maraba
04/10/2021;0.07;PA;Novo Repartimento
27/02/2018;0.09;PA;Uruara
04/10/2021;0.09;PA;Novo Repartimento
27/02/2018;0.13;PA;Uruara
23/08/2020;0.22;AM;Labrea
04/10/2021;0.1;PA;Novo Repartimento
27/02/2018;0.32;PA;Senador Jose Porfirio
04/10/2021;0.11;PA;Pacaja
24/02/2018;0.63;PA;Portel
29/08/2020;0.07;AC;Sena Madureira
23/08/2020;0.26;AC;Porto Acre
23/08/2020;0.94;AM;Labrea
24/02/2018;0.16;PA;Ipixuna do Para
23/08/2020;0.29;AM;Labrea
24/02/2018;0.11;PA;Porto de Moz
04/10/2021;0.07;PA;Tome-Açu
23/08/2020;0.18;AM;Labrea
27/02/2018;0.13;PA;Altamira
23/08/2020;0.56;AM;Labrea
27/02/2018;0.22;PA;Altamira
04/10/2021;0.1;PA;Santa Isabel do Para
24/09/2022;0.19;PA;Sao Felix do Xingu
23/08/2020;0.46;AM;Labrea
24/08/2019;0.13;PA;Ruropolis
22/09/2021;0.1;PA;Trairao
23/08/2020;0.66;AM;Labrea
04/10/2021;0.23;PA;Maraba
23/08/2020;0.11;AM;Labrea
23/08/2020;0.22;AM;Labrea
27/02/2018;0.43;PA;Altamira
23/08/2020;0.18;AM;Labrea
23/08/2020;0.11;AM;Labrea
23/08/2020;1.37;AM;Labrea
23/08/2020;0.43;AM;Labrea
27/02/2018;0.56;PA;Senador Jose Porfirio
27/02/2018;1.09;PA;Senador Jose Porfirio
24/09/2022;0.22;PA;Sao Felix do Xingu
27/02/2018;0.73;PA;Senador Jose Porfirio
22/09/2021;0.07;PA;Ruropolis
27/02/2018;0.24;PA;Senador Jose Porfirio
23/08/2020;0.57;AM;Labrea
27/02/2018;0.29;PA;Senador Jose Porfirio
23/08/2020;0.68;AM;Labrea
27/02/2018;0.25;PA;Altamira
27/02/2018;0.33;PA;Senador Jose Porfirio
23/08/2020;0.5;AM;Labrea
27/02/2018;0.24;PA;Senador Jose Porfirio
23/08/2020;0.09;AM;Labrea
27/02/2018;0.13;PA;Senador Jose Porfirio
14/08/2019;0.15;RO;Buritis
22/09/2021;0.08;PA;Itaituba
15/05/2019;0.07;MT;Itanhanga
23/08/2020;0.41;AM;Labrea
23/08/2020;0.46;AM;Labrea
27/02/2018;0.16;PA;Senador Jose Porfirio
05/10/2021;0.26;AM;Manicore
27/02/2018;0.28;PA;Senador Jose Porfirio
27/02/2018;0.1;PA;Senador Jose Porfirio
23/08/2020;0.1;AC;Sena Madureira
27/02/2018;0.16;PA;Senador Jose Porfirio
27/02/2018;0.09;PA;Senador Jose Porfirio
27/02/2018;0.33;PA;Senador Jose Porfirio
16/08/2022;0.1;PA;Rio Maria
24/09/2022;3.8;PA;Sao Felix do Xingu
27/02/2018;0.13;PA;Senador Jose Porfirio
22/09/2021;0.12;PA;Ruropolis
08/02/2019;0.17;MT;Itanhanga
05/10/2021;0.1;RR;Mucajai
27/02/2018;0.16;PA;Uruara
05/10/2021;0.36;RR;Iracema
05/10/2021;0.23;RR;Sao Joao da Baliza
27/02/2018;0.22;PA;Medicilandia
27/02/2018;1.23;PA;Sao Felix do Xingu
06/11/2017;0.52;PA;Senador Jose Porfirio
27/02/2018;0.08;PA;Uruara
02/08/2019;0.11;AC;Feijo
04/08/2020;0.08;PA;Itaituba
06/08/2021;1.2;MT;Juara
05/10/2021;0.16;RR;Mucajai
27/02/2018;0.12;PA;Senador Jose Porfirio
22/09/2021;0.08;PA;Itaituba
23/08/2020;0.07;AC;Sena Madureira
27/02/2018;0.44;PA;Senador Jose Porfirio
05/10/2021;0.07;RR;Alto Alegre
27/02/2018;0.63;PA;Senador Jose Porfirio
27/02/2018;0.25;PA;Medicilandia
27/02/2018;0.06;PA;Altamira
27/02/2018;1.02;PA;Almeirim
23/08/2020;0.06;AC;Sena Madureira
24/09/2022;0.13;PA;Sao Felix do Xingu
22/09/2021;0.16;PA;Ruropolis
09/10/2016;1.16;TO;Lagoa da Confusao
08/02/2019;0.07;MT;Tapurah
27/02/2018;0.34;PA;Uruara
27/02/2018;2.07;PA;Medicilandia
27/02/2018;0.1;PA;Anapu
24/09/2022;0.64;PA;Sao Felix do Xingu
22/09/2021;0.08;PA;Sao Felix do Xingu
05/10/2021;0.21;PA;Medicilandia
27/02/2018;0.06;PA;Anapu
04/10/2021;0.18;PA;Nova Ipixuna
24/09/2022;8.44;PA;Sao Felix do Xingu
27/02/2018;0.65;PA;Medicilandia
09/10/2016;0.16;TO;Lagoa da Confusao
27/02/2018;0.31;PA;Anapu
05/10/2021;0.23;PA;Medicilandia
27/02/2018;0.07;PA;Senador Jose Porfirio
27/02/2018;2.27;PA;Uruara
04/10/2021;0.15;PA;Itupiranga
27/02/2018;0.66;PA;Uruara
27/02/2018;0.26;PA;Uruara
27/02/2018;0.11;PA;Anapu
24/09/2022;0.34;PA;Sao Felix do Xingu
27/02/2018;1.56;PA;Uruara
05/10/2021;0.15;PA;Uruara
24/08/2019;0.11;PA;Altamira
08/02/2019;0.21;MT;Itanhanga
09/10/2016;0.86;MT;Sao Jose do Xingu
27/02/2018;0.42;PA;Uruara
27/02/2018;0.1;PA;Uruara
23/08/2020;0.07;AC;Sena Madureira
27/02/2018;0.06;PA;Anapu
06/07/2021;0.08;PA;Altamira
27/02/2018;1.11;PA;Medicilandia
23/08/2020;0.14;AM;Boca do Acre
05/10/2021;1.19;PA;Altamira
29/08/2020;0.1;AC;Sena Madureira
22/09/2021;0.19;PA;Santarem
18/09/2017;0.09;PA;Placas
27/02/2018;0.83;PA;Uruara
27/02/2018;0.11;PA;Altamira
03/08/2021;0.24;PA;Altamira
23/08/2020;0.08;AM;Boca do Acre
27/02/2018;0.52;PA;Altamira
05/10/2021;0.39;PA;Altamira
27/02/2018;2.69;PA;Uruara
13/06/2021;0.11;PA;Medicilandia
27/02/2018;0.3;PA;Uruara
27/02/2018;1.33;PA;Santarem
24/09/2022;0.3;PA;Sao Felix do Xingu
05/10/2021;0.23;PA;Medicilandia
29/08/2020;0.08;AC;Sena Madureira
27/02/2018;0.88;PA;Santarem
27/02/2018;0.01;PA;Anapu
27/02/2018;0.32;PA;Novo Repartimento
27/02/2018;0.42;PA;Anapu
27/02/2018;0.22;PA;Altamira
04/10/2021;0.09;PA;Rondon do Para
17/09/2020;0.13;PA;Altamira
05/10/2021;0.66;PA;Altamira
17/09/2020;0.6;PA;Altamira
24/09/2022;0.15;PA;Sao Felix do Xingu
27/02/2018;0.07;PA;Altamira
24/08/2019;0.07;PA;Ruropolis
21/08/2021;0.07;PA;Sao Felix do Xingu
27/02/2018;0.08;PA;Anapu
27/02/2018;0.07;PA;Altamira
10/07/2019;0.23;AM;Labrea
27/02/2018;0.07;PA;Senador Jose Porfirio
27/02/2018;0.19;PA;Altamira
14/07/2021;0.11;PA;Altamira
17/06/2019;0.39;AM;Boca do Acre
24/09/2022;0.27;PA;Sao Felix do Xingu
27/02/2018;0.42;PA;Senador Jose Porfirio
29/08/2020;0.07;AC;Manoel Urbano
24/08/2019;0.1;PA;Altamira
22/09/2021;0.1;PA;Santarem
02/09/2018;0.27;MT;Feliz Natal
05/10/2021;0.22;PA;Medicilandia
27/02/2018;0.43;PA;Senador Jose Porfirio
27/02/2018;0.43;PA;Altamira
05/10/2021;0.11;PA;Medicilandia
27/02/2018;0.1;PA;Altamira
27/02/2018;0.13;PA;Maraba
05/10/2021;0.11;PA;Medicilandia
27/02/2018;0.08;PA;Maraba
05/10/2021;2.12;PA;Altamira
27/02/2018;0.07;PA;Senador Jose Porfirio
16/08/2022;0.12;PA;Moju
24/09/2022;0.36;PA;Sao Felix do Xingu
27/02/2018;0.53;PA;Senador Jose Porfirio
14/08/2019;0.2;RO;Sao Francisco do Guapore
22/09/2021;0.37;PA;Sao Felix do Xingu
09/10/2016;0.22;TO;Lagoa da Confusao
15/05/2019;0.03;MT;Brasnorte
05/10/2021;0.1;PA;Prainha
27/02/2018;0.08;PA;Anapu
27/02/2018;0.07;PA;Anapu
27/02/2018;0.38;PA;Anapu
05/10/2021;0.29;PA;Senador Jose Porfirio
06/08/2021;0.01;MT;Apiacas
10/01/2019;0.43;MT;Comodoro
24/09/2022;0.72;PA;Sao Felix do Xingu
05/10/2021;0.17;PA;Altamira
22/09/2021;0.17;PA;Sao Felix do Xingu
09/10/2016;0.92;TO;Lagoa da Confusao
15/05/2019;0.09;MT;Campo Novo do Parecis
27/02/2018;0.09;PA;Novo Repartimento
05/10/2021;0.48;PA;Senador Jose Porfirio
27/02/2018;0.14;PA;Senador Jose Porfirio
27/02/2018;0.21;PA;Anapu
24/09/2022;0.2;PA;Sao Felix do Xingu
24/08/2020;0.1;RO;Guajara-Mirim
29/08/2020;0.08;AC;Brasileia
22/09/2021;0.64;PA;Santarem
15/05/2019;0.91;MT;Canarana
27/02/2018;0.07;PA;Senador Jose Porfirio
05/10/2021;0.09;PA;Senador Jose Porfirio
27/02/2018;0.5;PA;Novo Repartimento
24/08/2020;0.2;AM;Canutama
05/10/2021;0.25;PA;Porto de Moz
05/10/2021;0.09;PA;Novo Repartimento
24/09/2022;0.15;PA;Sao Felix do Xingu
23/08/2020;0.18;AM;Labrea
27/02/2018;0.07;PA;Portel
29/08/2020;0.11;AC;Brasileia
22/09/2021;0.08;PA;Ruropolis
04/10/2018;4.74;MT;Nova Ubirata
27/02/2018;0.47;PA;Prainha
22/07/2019;0.31;AM;Labrea
27/02/2018;0.73;PA;Prainha
24/08/2020;0.37;RO;Guajara-Mirim
05/10/2021;0.1;PA;Anapu
24/09/2022;0.37;PA;Sao Felix do Xingu
24/08/2020;0.56;RO;Porto Velho
05/10/2021;0.26;PA;Portel
24/08/2020;0.22;RO;Nova Mamore
27/02/2018;0.08;PA;Altamira
24/08/2020;0.07;RO;Porto Velho
27/02/2018;0.16;PA;Altamira
27/02/2018;0.08;PA;Pacaja
24/08/2020;0.19;RO;Nova Mamore
27/02/2018;0.16;PA;Novo Repartimento
24/09/2022;0.22;PA;Sao Felix do Xingu
15/05/2019;0.12;MT;Canarana
05/10/2021;0.11;PA;Senador Jose Porfirio
24/08/2020;0.13;RO;Nova Mamore
24/08/2020;0.36;RO;Sao Francisco do Guapore
24/08/2020;0.11;RO;Campo Novo de Rondonia
05/10/2021;0.11;PA;Novo Repartimento
24/08/2020;0.11;RO;Porto Velho
24/09/2022;3.24;PA;Sao Felix do Xingu
22/09/2021;0.09;PA;Sao Felix do Xingu
09/10/2016;0.13;TO;Lagoa da Confusao
15/05/2019;0.31;MT;Canarana
05/10/2021;0.12;PA;Senador Jose Porfirio
05/10/2021;0.08;PA;Pacaja
27/02/2018;0.25;PA;Senador Jose Porfirio
27/02/2018;0.15;PA;Senador Jose Porfirio
05/10/2021;0.23;PA;Maraba
27/02/2018;0.09;PA;Altamira
24/09/2022;1.01;PA;Sao Felix do Xingu
27/02/2018;0.18;PA;Anapu
05/10/2021;0.06;PA;Senador Jose Porfirio
29/08/2020;0.1;AC;Epitaciolandia
24/08/2019;0.16;PA;Itaituba
22/09/2021;0.11;PA;Sao Felix do Xingu
09/10/2016;2.84;TO;Lagoa da Confusao
04/10/2018;0.07;MT;Nova Ubirata
27/02/2018;0.27;PA;Anapu
24/08/2020;0.19;RO;Nova Mamore
24/08/2020;0.08;RO;Campo Novo de Rondonia
24/08/2020;0.12;RO;Governador Jorge Teixeira
05/10/2021;0.26;PA;Anapu
24/09/2022;0.24;PA;Sao Felix do Xingu
24/08/2020;0.17;RO;Buritis
27/02/2018;0.08;PA;Senador Jose Porfirio
09/10/2016;60.63;TO;Lagoa da Confusao
21/03/2019;0.69;MT;Canarana
27/02/2018;0.11;PA;Senador Jose Porfirio
27/02/2018;0.08;PA;Senador Jose Porfirio
24/08/2020;0.08;RO;Governador Jorge Teixeira
24/08/2020;0.23;RO;Campo Novo de Rondonia
30/07/2019;0.12;AM;Labrea
05/10/2021;0.1;PA;Portel
24/08/2020;0.12;RO;Candeias do Jamari
29/09/2019;24.25;AM;Boca do Acre
24/09/2022;1.01;PA;Sao Felix do Xingu
23/08/2020;0.15;AM;Boca do Acre
27/02/2018;0.3;PA;Senador Jose Porfirio
24/08/2019;0.23;PA;Ruropolis
24/08/2020;0.08;RO;Campo Novo de Rondonia
24/08/2020;0.09;RO;Campo Novo de Rondonia
24/08/2020;0.08;RO;Sao Miguel do Guapore
27/02/2018;0.1;PA;Pacaja
24/08/2020;0.13;RO;Candeias do Jamari
27/02/2018;0.55;PA;Senador Jose Porfirio
24/08/2020;0.22;RO;Candeias do Jamari
27/02/2018;0.1;PA;Rondon do Para
16/08/2022;0.11;PA;Portel
24/09/2022;0.19;PA;Sao Felix do Xingu
24/08/2020;0.12;RO;Itapua do Oeste
15/08/2019;0.24;RO;Pimenta Bueno
20/03/2019;0.16;MT;Brasnorte
05/10/2021;0.09;PA;Anapu
27/02/2018;1.58;PA;Anapu
24/08/2020;0.13;RO;Nova Uniao
05/10/2021;0.2;PA;Itupiranga
24/08/2020;0.15;RO;Nova Uniao
05/10/2021;0.22;PA;Itupiranga
27/02/2018;0.07;PA;Senador Jose Porfirio
05/10/2021;0.08;PA;Itupiranga
24/08/2020;0.07;RO;Cujubim
09/08/2017;0.17;PA;Altamira
05/10/2021;0.11;PA;Pacaja
05/10/2021;0.15;PA;Itupiranga
24/08/2020;0.32;RO;Cujubim
03/08/2019;0.07;MT;Aripuana
10/01/2019;0.57;MT;Comodoro
06/08/2021;1.35;MT;Nova Bandeirantes
24/09/2022;0.57;PA;Sao Felix do Xingu
24/08/2020;0.15;RO;Candeias do Jamari
27/02/2018;0.13;PA;Anapu
24/08/2019;0.06;PA;Placas
22/09/2021;0.09;PA;Ruropolis
09/10/2016;0.18;TO;Lagoa da Confusao
23/03/2019;0.18;MT;Caceres
27/02/2018;0.08;PA;Senador Jose Porfirio
24/08/2020;0.06;RO;Campo Novo de Rondonia
24/08/2020;0.1;RO;Buritis
27/02/2018;0.14;PA;Anapu
27/02/2018;0.12;PA;Anapu
27/02/2018;0.39;PA;Senador Jose Porfirio
27/02/2018;1.1;PA;Anapu
27/02/2018;2.88;PA;Anapu
24/09/2022;0.09;PA;Sao Felix do Xingu
24/08/2019;0.15;PA;Ruropolis
22/09/2021;0.12;PA;Sao Felix do Xingu
23/03/2019;0.11;MT;Brasnorte
24/08/2020;0.08;RO;Seringueiras
27/02/2018;0.06;PA;Anapu
27/02/2018;0.29;PA;Senador Jose Porfirio
24/08/2020;0.19;AM;Humaita
27/02/2018;0.1;PA;Senador Jose Porfirio
24/08/2020;0.22;RO;Porto Velho
27/02/2018;0.27;PA;Anapu
05/10/2021;0.27;PA;Sao Joao do Araguaia
24/09/2022;0.65;PA;Sao Felix do Xingu
24/08/2020;0.17;RO;Seringueiras
20/10/2016;0.1;AC;Xapuri
27/02/2018;0.09;PA;Anapu
05/10/2021;0.12;PA;Rondon do Para
24/08/2020;0.15;RO;Porto Velho
24/08/2020;0.12;RO;Porto Velho
27/02/2018;0.07;PA;Anapu
05/10/2021;0.1;PA;Rondon do Para
05/10/2021;0.14;PA;Rondon do Para
24/08/2020;0.11;RO;Machadinho D'oeste
05/10/2021;0.1;PA;Rondon do Para
05/10/2021;0.14;PA;Moju
27/02/2018;0.34;PA;Senador Jose Porfirio
24/09/2022;0.29;PA;Sao Felix do Xingu
27/02/2018;0.21;PA;Senador Jose Porfirio
22/09/2021;0.12;PA;Altamira
23/03/2019;0.45;MT;Salto do Ceu
27/02/2018;0.07;PA;Pacaja
24/08/2020;0.1;RO;Seringueiras
25/10/2020;0.61;PA;Moju
27/02/2018;0.16;PA;Pacaja
27/02/2018;0.14;PA;Pacaja
27/02/2018;0.1;PA;Pacaja
24/08/2020;0.55;RO;Nova Uniao
27/02/2018;0.09;PA;Pacaja
27/02/2018;0.09;PA;Senador Jose Porfirio
14/07/2020;0.17;RO;Porto Velho
27/02/2018;0.18;PA;Brasil Novo
25/10/2020;0.32;PA;Moju
27/02/2018;0.1;PA;Brasil Novo
24/09/2022;0.23;PA;Sao Felix do Xingu
24/08/2020;0.06;RO;Cujubim
27/02/2018;0.56;MA;Bom Jardim
29/08/2020;0.08;AC;Brasileia
24/08/2019;0.1;PA;Placas
22/09/2021;0.08;PA;Sao Felix do Xingu
24/08/2020;0.13;RO;Cujubim
27/02/2018;0.07;PA;Brasil Novo
24/08/2020;0.19;RO;Machadinho D'oeste
27/02/2018;0.86;PA;Brasil Novo
05/10/2021;0.19;PA;Tucurui
27/02/2018;0.17;PA;Brasil Novo
05/10/2021;0.45;PA;Moju
27/02/2018;0.09;PA;Brasil Novo
05/10/2021;0.18;PA;Goianesia do Para
24/09/2022;0.18;PA;Sao Felix do Xingu
27/02/2018;0.08;PA;Brasil Novo
05/10/2021;0.19;MA;Açailandia
15/08/2019;0.17;RO;Vilhena
29/08/2020;0.06;AC;Capixaba
20/10/2016;0.16;AC;Xapuri
22/09/2021;0.25;PA;Sao Felix do Xingu
23/03/2019;0.17;MT;Lambari D'oeste
05/10/2021;0.23;PA;Rondon do Para
27/02/2018;0.12;PA;Senador Jose Porfirio
24/08/2020;0.07;RO;Cujubim
27/02/2018;0.06;PA;Senador Jose Porfirio
05/10/2021;0.17;PA;Moju
27/02/2018;0.18;MA;Bom Jardim
05/10/2021;0.26;MA;Itinga do Maranhao
24/08/2020;0.13;RO;Cujubim
27/02/2018;0.19;PA;Pacaja
24/08/2020;0.27;RO;Cujubim
24/09/2022;1.18;PA;Sao Felix do Xingu
24/08/2020;0.44;RO;Porto Velho
27/02/2018;0.07;PA;Senador Jose Porfirio
29/08/2020;0.11;AC;Rio Branco
20/10/2016;0.11;AC;Xapuri
24/08/2019;0.09;PA;Ruropolis
22/09/2021;0.44;PA;Sao Felix do Xingu
24/08/2020;0.1;RO;Pimenteiras do Oeste
24/08/2020;0.09;RO;Machadinho D'oeste
27/02/2018;0.32;MA;Bom Jardim
12/04/2019;0.2;RO;Alto Paraiso
24/08/2020;0.37;AM;Manicore
05/10/2021;0.14;PA;Bom Jesus do Tocantins
24/08/2020;0.26;AM;Manicore
27/02/2018;1.11;PA;Anapu
05/10/2021;0.09;PA;Dom Eliseu
27/02/2018;4.03;PA;Senador Jose Porfirio
24/09/2022;0.16;PA;Sao Felix do Xingu
20/10/2016;0.1;AC;Xapuri
24/08/2019;0.14;PA;Ruropolis
31/08/2018;3.84;MT;Paranatinga
24/08/2020;0.17;RO;Ministro Andreazza
05/10/2021;0.18;PA;Pacaja
27/02/2018;0.23;PA;Senador Jose Porfirio
27/02/2018;0.12;PA;Pacaja
27/02/2018;0.13;PA;Senador Jose Porfirio
27/02/2018;0.28;PA;Pacaja
27/02/2018;0.11;PA;Senador Jose Porfirio
05/10/2021;0.09;MA;Bom Jesus das Selvas
24/09/2022;0.42;PA;Sao Felix do Xingu
24/08/2020;0.03;RO;Corumbiara
27/02/2018;0.17;PA;Portel
20/10/2016;1.4;AC;Xapuri
24/08/2019;0.18;PA;Ruropolis
22/09/2021;0.2;PA;Sao Felix do Xingu
23/03/2019;0.29;MT;Nova Maringa
24/08/2020;0.07;RO;Chupinguaia
12/11/2017;0.08;PA;Portel
12/11/2017;0.07;PA;Portel
05/10/2021;0.09;MT;Confresa
27/02/2018;0.11;PA;Brasil Novo
27/02/2018;0.14;PA;Senador Jose Porfirio
24/08/2020;0.12;RO;Chupinguaia
27/02/2018;0.17;PA;Portel
27/02/2018;0.23;PA;Pacaja
24/08/2020;0.73;MT;Colniza
07/09/2016;0.18;RO;Candeias do Jamari
01/08/2019;1.64;MT;Santa Cruz do Xingu
01/08/2021;0.08;MT;Vila Rica
16/08/2022;0.13;PA;Rio Maria
24/09/2022;1.44;PA;Sao Felix do Xingu
27/02/2018;0.13;PA;Pacaja
24/08/2020;0.15;MT;Colniza
05/10/2021;0.09;MT;Uniao do Sul
24/08/2019;0.17;PA;Ruropolis
22/09/2021;0.1;PA;Sao Felix do Xingu
28/08/2018;0.46;MT;Feliz Natal
27/02/2018;0.14;PA;Pacaja
24/08/2020;0.26;MT;Colniza
27/02/2018;0.07;PA;Pacaja
